,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,e1,e2,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentrelation,sim
110,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Barack_Obama,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Barack_Obama,=,1.0
111,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Karl_Mordo,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Baron_Mordo,=,1.0
112,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Zealots,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Baron_Mordo%27s_Minions_(Earth-616),=,1.0
113,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Wolfgang_von_Strucker,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Baron_von_Strucker,=,1.0
114,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Barry_Hapgood,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Barry_Hapgood,=,1.0
115,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Clint_Barton%27s_Homestead,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Barton_Farm,=,1.0
116,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bashenga,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bashenga,=,1.0
117,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bast,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bast,=,1.0
118,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Georges_Batroc,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Batroc,=,1.0
119,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Jack_Murdock,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Battlin%27_Jack,=,1.0
120,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/T.A.D.A.S.H.I.,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Baymax,=,1.0
121,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Beetle,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Beetle,=,1.0
122,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Beijing,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Beijing,=,1.0
123,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Belarus,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Belarus,=,1.0
124,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Belgium,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Belgium,=,1.0
125,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bella_Coola,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bella_Coola,=,1.0
126,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Ben_Urich,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Ben_Urich,=,1.0
127,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Benjamin_Donovan,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Benjamin_Donovan,=,1.0
128,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bereet,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bereet,=,1.0
129,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Berhert,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Berhert,=,1.0
130,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Berlin,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Berlin,=,1.0
131,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bermuda_Triangle,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bermuda_Triangle,=,1.0
132,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bern,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bern_(Switzerland),=,1.0
133,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Adrian_Toomes%27_Crew,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bestman_and_Toomes_Electronics_(Earth-616),=,1.0
134,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Beta_Ray_Bill,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Beta_Ray_Bill,=,1.0
135,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bethesda,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bethesda,=,1.0
136,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Betsy_Beatty,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Betsy_Beatty,=,1.0
137,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Betty_Brant,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Betty_Brant,=,1.0
138,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Betty_Ross,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Betty_Ross,=,1.0
139,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bi-Beast,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bi-Beast,=,1.0
140,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bifrost_Bridge,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bifrost,=,1.0
141,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Big_Al,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Big_Al,=,1.0
142,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bilgesnipe,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bilgesnipes,=,1.0
143,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bill_Foster,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bill_Foster,=,1.0
144,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Albert_Rackham,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Billy_Bob_Rackham,=,1.0
145,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Birmingham,"http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Birmingham,_England",=,1.0
146,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Black_Bolt,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Black_Bolt,=,1.0
147,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Cull_Obsidian,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Black_Dwarf,=,1.0
148,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Black_Mariah,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Black_Mariah,=,1.0
149,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Black_Order,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Black_Order,=,1.0
150,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Black_Panther,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Black_Panther,=,1.0
151,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Abe_Brown,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Black_Tiger,=,1.0
152,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Black_Widow,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Black_Widow,=,1.0
153,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Black_Widow%27s_Bite,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Black_Widow%27s_Gauntlets,=,1.0
154,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Marcus_Scarlotti,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Blacklash,=,1.0
155,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Blackout,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Blackout,=,1.0
156,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Jim_Paxton,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Blake_Burdick,=,1.0
157,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Blake_Tower,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Blake_Tower,=,1.0
158,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Sam_Chung,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Blindspot,=,1.0
159,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Blizzard,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Blizzard,=,1.0
160,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bloodaxe,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bloodaxe_(Enchanted_Axe),=,1.0
161,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bogotá,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bogota,=,1.0
162,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Book_of_Cagliostro,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Book_of_Cagliostro,=,1.0
163,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bor,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bor,=,1.0
164,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bosnia_and_Herzegovina,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bosnia_and_Herzegovina,=,1.0
165,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Boston,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Boston,=,1.0
166,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Brahl,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Brahl,=,1.0
167,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Brand_Corporation,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Brand_Corporation,=,1.0
168,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Brazier_of_Bom%27Galiath,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Brazier_of_Bom%27Galiath,=,1.0
169,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Brazil,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Brazil,=,1.0
170,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Brett_Mahoney,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Brett_Mahoney,=,1.0
171,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bruce_Banner%27s_Father,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Brian_Banner,=,1.0
172,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tiny_McKeever,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Brian_McKeever_(Earth-616),=,1.0
173,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bride_of_Nine_Spiders,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bride_of_Nine_Spiders,=,1.0
174,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/British_Columbia,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/British_Columbia,=,1.0
175,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Broker,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Broker,=,1.0
176,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bron-Char,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bron_Char_(Earth-616),=,1.0
177,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Broxton,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Broxton,=,1.0
178,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bucharest,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bucharest,=,1.0
179,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Budapest,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Budapest,=,1.0
180,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Buenos_Aires,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Buenos_Aires,=,1.0
181,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Buffalo,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Buffalo,=,1.0
182,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bulgaria,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bulgaria,=,1.0
183,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Bullseye,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bullseye,=,1.0
184,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Buri,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Buri_(Earth-616),=,1.0
185,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Quincy_McIver,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Bushmaster,=,1.0
186,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Cagliostro,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Cagliostro,=,1.0
187,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Cairo,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Cairo,=,1.0
188,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Karl_Oakley,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Cal_Oakly_(Earth-616),=,1.0
189,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Kolkata,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Calcutta,=,1.0
190,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Calgary,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Calgary,=,1.0
191,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/California,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/California,=,1.0
